fs_time,time,prob,ymin,ymax,type,name
110.0,0.0,0,0.9998297389381465,0.9998297389381465,model,omegaCoef
110.0,0.0,12,0.8798327899919993,1.1202192790009144,model,omegaCoef
110.0,0.0,25,0.750063707738534,1.2498249377718507,model,omegaCoef
110.0,0.0,37,0.6300315368585885,1.3700705817295107,model,omegaCoef
110.0,0.0,50,0.5002735796141271,1.5004315832612192,model,omegaCoef
110.0,0.0,62,0.3801883516214193,1.6200783153084646,model,omegaCoef
110.0,0.0,75,0.24996868774898406,1.7500788973904877,model,omegaCoef
110.0,0.0,87,0.13001477352000107,1.869947878969144,model,omegaCoef
110.0,0.0,95,0.0500578029866608,1.949687125236625,model,omegaCoef
110.0,1.0,0,0.9754406456801616,0.9754406456801616,model,omegaCoef
110.0,1.0,12,0.8679316978214697,1.1068869577189404,model,omegaCoef
110.0,1.0,25,0.7333077421271504,1.2289554176734425,model,omegaCoef
110.0,1.0,37,0.6194720486784409,1.3558934776573552,model,omegaCoef
110.0,1.0,50,0.494508777739924,1.481687398074133,model,omegaCoef
110.0,1.0,62,0.36954937632601265,1.6047009623787374,model,omegaCoef
110.0,1.0,75,0.24565902222852126,1.74175139161358,model,omegaCoef
110.0,1.0,87,0.13247025290063613,1.8657144514759023,model,omegaCoef
110.0,1.0,95,0.04538456779158273,1.9467272183618962,model,omegaCoef
110.0,2.0,0,0.950287455231131,0.950287455231131,model,omegaCoef
110.0,2.0,12,0.8336674088316908,1.0651009028346712,model,omegaCoef
110.0,2.0,25,0.6891578480023859,1.2183073444150807,model,omegaCoef
110.0,2.0,37,0.5807170205834663,1.360252754304377,model,omegaCoef
110.0,2.0,50,0.4540862963186857,1.4845418671481578,model,omegaCoef
110.0,2.0,62,0.3242613721586211,1.605547131816123,model,omegaCoef
110.0,2.0,75,0.22094681234875937,1.736575833119369,model,omegaCoef
110.0,2.0,87,0.10736042588212735,1.8524158528167902,model,omegaCoef
110.0,2.0,95,0.043343202933802207,1.9436234129034773,model,omegaCoef
110.0,3.0,0,0.980685745751765,0.980685745751765,model,omegaCoef
110.0,3.0,12,0.876224014760357,1.1000030587842413,model,omegaCoef
110.0,3.0,25,0.7600169780177582,1.2325361608094245,model,omegaCoef
110.0,3.0,37,0.6365366366635669,1.3686597500712272,model,omegaCoef
110.0,3.0,50,0.5313243421456025,1.481687398074133,model,omegaCoef
110.0,3.0,62,0.3742294473925013,1.6181511469496297,model,omegaCoef
110.0,3.0,75,0.26490361792252093,1.7610322898865094,model,omegaCoef
110.0,3.0,87,0.12223108971792106,1.858728470492672,model,omegaCoef
