fs_time,time,prob,ymin,ymax,type,name
110.0,0.0,0,2.0003708320864506,2.0003708320864506,model,betaCoef
110.0,0.0,12,1.759664423681982,2.240713768450009,model,betaCoef
110.0,0.0,25,1.4999359360610995,2.4999644767259106,model,betaCoef
110.0,0.0,37,1.2595839172711716,2.7402916937834334,model,betaCoef
110.0,0.0,50,0.9997118131331466,2.99988387674402,model,betaCoef
110.0,0.0,62,0.7596381575131651,3.2402362150620525,model,betaCoef
110.0,0.0,75,0.49951217747586857,3.5000826461841816,model,betaCoef
110.0,0.0,87,0.2597697152526246,3.740279175904554,model,betaCoef
110.0,0.0,95,0.10100571080215613,3.899966004422054,model,betaCoef
110.0,1.0,0,2.269477384169692,2.269477384169692,model,betaCoef
110.0,1.0,12,2.029986205300297,2.4794201784885854,model,betaCoef
110.0,1.0,25,1.7900762144232485,2.7181362391479915,model,betaCoef
110.0,1.0,37,1.524357075492094,2.932063892485668,model,betaCoef
110.0,1.0,50,1.2582770467905053,3.1596184772858034,model,betaCoef
110.0,1.0,62,1.0053636525507856,3.3825094237213746,model,betaCoef
110.0,1.0,75,0.6570673628095726,3.5888714808200035,model,betaCoef
110.0,1.0,87,0.3405574853209686,3.7932593033764976,model,betaCoef
110.0,1.0,95,0.13306055429712865,3.9210617732233684,model,betaCoef
110.0,2.0,0,1.7004676124144766,1.7004676124144766,model,betaCoef
110.0,2.0,12,1.462531014512825,1.959587880467008,model,betaCoef
110.0,2.0,25,1.2164832371258645,2.152280998603782,model,betaCoef
110.0,2.0,37,0.9677098075424813,2.426893563880881,model,betaCoef
110.0,2.0,50,0.7436701449418219,2.6727001291291996,model,betaCoef
110.0,2.0,62,0.5590694334271308,2.912797650318797,model,betaCoef
110.0,2.0,75,0.3716725243144012,3.2352076661993676,model,betaCoef
110.0,2.0,87,0.1991614731723756,3.5853996467936096,model,betaCoef
110.0,2.0,95,0.0857707473704844,3.823937711814282,model,betaCoef
110.0,3.0,0,1.9516836179598556,1.9516836179598556,model,betaCoef
110.0,3.0,12,1.7579821872499866,2.1583553028951337,model,betaCoef
110.0,3.0,25,1.5215033505565587,2.4281590576608365,model,betaCoef
110.0,3.0,37,1.309718811907069,2.66116921695318,model,betaCoef
110.0,3.0,50,1.0605576496268712,2.9111038427859204,model,betaCoef
110.0,3.0,62,0.8440848428513634,3.188474486337556,model,betaCoef
110.0,3.0,75,0.5533628620285963,3.4986590217906484,model,betaCoef
110.0,3.0,87,0.28919316921508814,3.7583617650912697,model,betaCoef
110.0,3.0,95,0.10566095072510877,3.919618390178693,model,betaCoef
110.0,4.0,0,1.5860493029849139,1.5860493029849139,model,betaCoef
110.0,4.0,12,1.3664735554388376,1.7895528766528535,model,betaCoef
110.0,4.0,25,1.095408800763185,2.068756607214783,model,betaCoef
110.0,4.0,37,0.9063954850266547,2.3676630483141654,model,betaCoef
110.0,4.0,50,0.7021431999199745,2.661228612058912,model,betaCoef
110.0,4.0,62,0.5109538447137126,2.9834774995405,model,betaCoef
110.0,4.0,75,0.3264657725567661,3.291172972596115,model,betaCoef
110.0,4.0,87,0.12914780966123166,3.547166624179315,model,betaCoef
110.0,4.0,95,0.0001,3.8206799543733725,model,betaCoef
110.0,5.0,0,1.6939441302404652,1.6939441302404652,model,betaCoef
110.0,5.0,12,1.4381433428126411,1.8912995417499048,model,betaCoef
110.0,5.0,25,1.1729335799540046,2.2183611151236047,model,betaCoef
110.0,5.0,37,0.959630298665653,2.52691412733032,model,betaCoef
110.0,5.0,50,0.7313465478880334,2.8581605265293675,model,betaCoef
110.0,5.0,62,0.5392421660775553,3.167340793154273,model,betaCoef
110.0,5.0,75,0.3344091669788921,3.4186904135286103,model,betaCoef
110.0,5.0,87,0.1469201453016742,3.6180479234147245,model,betaCoef
110.0,5.0,95,0.0001,3.8357788775252746,model,betaCoef
110.0,6.0,0,1.2082423686703818,1.2082423686703818,model,betaCoef
110.0,6.0,12,1.0115310797290722,1.3808753984399287,model,betaCoef
110.0,6.0,25,0.8326820524158849,1.6154624930348254,model,betaCoef
110.0,6.0,37,0.6439584230658891,1.863218636868637,model,betaCoef
110.0,6.0,50,0.4931900140034879,2.124683851982692,model,betaCoef
110.0,6.0,62,0.36175758517182727,2.407751555289764,model,betaCoef
110.0,6.0,75,0.1909769645336499,2.770130896993659,model,betaCoef
110.0,6.0,87,0.04210543138867509,3.242983325179079,model,betaCoef
110.0,6.0,95,0.0001,3.5612347048954347,model,betaCoef
110.0,7.0,0,1.2217406125279735,1.2217406125279735,model,betaCoef
110.0,7.0,12,1.026899293963787,1.3808753984399287,model,betaCoef
110.0,7.0,25,0.8429308246746507,1.5858023428150874,model,betaCoef
110.0,7.0,37,0.6439584230658891,1.8411867067452747,model,betaCoef
110.0,7.0,50,0.4968850809901547,2.0676299667705766,model,betaCoef
110.0,7.0,62,0.36529161068300076,2.3686416577688894,model,betaCoef
110.0,7.0,75,0.18345295849899196,2.7625456017265897,model,betaCoef
110.0,7.0,87,0.04745498448360843,3.2147533591899955,model,betaCoef
110.0,7.0,95,0.0001,3.527938820485146,model,betaCoef
110.0,8.0,0,1.0036573156803252,1.0036573156803252,model,betaCoef
110.0,8.0,12,0.8254193390944843,1.155651607236984,model,betaCoef
110.0,8.0,25,0.6531136153479821,1.3385989363166955,model,betaCoef
110.0,8.0,37,0.5113726554698854,1.568003666591311,model,betaCoef
110.0,8.0,50,0.3745245088135116,1.870235240051711,model,betaCoef
110.0,8.0,62,0.2579398950670879,2.120294161783075,model,betaCoef
110.0,8.0,75,0.13852227779201653,2.5204545123512374,model,betaCoef
110.0,8.0,87,0.0072048615963806895,3.0312697070050785,model,betaCoef
110.0,8.0,95,0.0001,3.3962276481422795,model,betaCoef
110.0,9.0,0,1.3260780240113632,1.3260780240113632,model,betaCoef
110.0,9.0,12,1.1662004108920374,1.5217002661805217,model,betaCoef
110.0,9.0,25,0.9947105791018716,1.6947458839873175,model,betaCoef
110.0,9.0,37,0.7881786837517188,1.903224225018697,model,betaCoef
110.0,9.0,50,0.6228485201606417,2.1650048679320673,model,betaCoef
110.0,9.0,62,0.47654904540296084,2.3884948958806436,model,betaCoef
110.0,9.0,75,0.31925836475253755,2.8155642073109903,model,betaCoef
110.0,9.0,87,0.12130401989820502,3.2755675717080983,model,betaCoef
110.0,9.0,95,0.0001,3.5475195071197985,model,betaCoef
110.0,10.0,0,1.0542199911219559,1.0542199911219559,model,betaCoef
110.0,10.0,12,0.9027878143128494,1.1727823380033542,model,betaCoef
110.0,10.0,25,0.7376883166823092,1.3706799214849343,model,betaCoef
110.0,10.0,37,0.6070098334761576,1.5523295941132131,model,betaCoef
110.0,10.0,50,0.47367181812246484,1.7747352701630732,model,betaCoef
110.0,10.0,62,0.33607337145122695,2.0062967890356047,model,betaCoef
110.0,10.0,75,0.2139179791750933,2.37135297261314,model,betaCoef
110.0,10.0,87,0.04756667489292752,2.853509281741327,model,betaCoef
110.0,10.0,95,0.0001,3.3663280170256984,model,betaCoef
110.0,11.0,0,1.1275500916248227,1.1275500916248227,model,betaCoef
110.0,11.0,12,0.9767893067857802,1.2876017329915836,model,betaCoef
110.0,11.0,25,0.8327642180664818,1.4780407512867804,model,betaCoef
110.0,11.0,37,0.6928990642307984,1.6589365393117497,model,betaCoef
110.0,11.0,50,0.5569186145696241,1.8611889039270193,model,betaCoef
110.0,11.0,62,0.4121533699874848,2.0590817427369714,model,betaCoef
110.0,11.0,75,0.2618587985575419,2.3897786227859994,model,betaCoef
110.0,11.0,87,0.12683460248605627,2.7793554664574733,model,betaCoef
110.0,11.0,95,0.0001,3.374112469963525,model,betaCoef
110.0,12.0,0,1.1487689923333075,1.1487689923333075,model,betaCoef
110.0,12.0,12,0.9938139783635843,1.314120298935926,model,betaCoef
110.0,12.0,25,0.8467449325838831,1.4851240906723422,model,betaCoef
110.0,12.0,37,0.7044674661010052,1.6637037998004651,model,betaCoef
110.0,12.0,50,0.5802590262567058,1.8466649576641516,model,betaCoef
110.0,12.0,62,0.4426978996274955,2.0328826746901987,model,betaCoef
110.0,12.0,75,0.2789311912176533,2.3488427845013873,model,betaCoef
110.0,12.0,87,0.15970387133769073,2.745924158719323,model,betaCoef
110.0,12.0,95,0.0001,3.347373148530963,model,betaCoef
110.0,13.0,0,1.009002739103632,1.009002739103632,model,betaCoef
110.0,13.0,12,0.8917868149939958,1.1518784566047224,model,betaCoef
110.0,13.0,25,0.7315651199828764,1.3311171397994475,model,betaCoef
110.0,13.0,37,0.6276348194657505,1.4980940330018229,model,betaCoef
110.0,13.0,50,0.5046529664863257,1.7084719970410032,model,betaCoef
110.0,13.0,62,0.37349472790509863,1.9012749957261597,model,betaCoef
110.0,13.0,75,0.23234470542312352,2.171386994860597,model,betaCoef
110.0,13.0,87,0.0959018400944465,2.5467676094511944,model,betaCoef
110.0,13.0,95,0.0001,3.2097277428373965,model,betaCoef
110.0,14.0,0,0.9858560631006211,0.9858560631006211,model,betaCoef
110.0,14.0,12,0.872611148777487,1.1377391484105928,model,betaCoef
110.0,14.0,25,0.714822534179884,1.314120298935926,model,betaCoef
110.0,14.0,37,0.6226583243675733,1.478811909767098,model,betaCoef
110.0,14.0,50,0.5074110133122617,1.6857416756418722,model,betaCoef
110.0,14.0,62,0.37349472790509863,1.8631698869759932,model,betaCoef
110.0,14.0,75,0.23234470542312352,2.1023006054507127,model,betaCoef
110.0,14.0,87,0.10418979216987573,2.512689425610183,model,betaCoef
110.0,14.0,95,0.0001,3.0913341032938035,model,betaCoef
110.0,15.0,0,0.872611148777487,0.872611148777487,model,betaCoef
110.0,15.0,12,0.7268475704725139,0.9855193420797737,model,betaCoef
110.0,15.0,25,0.6272855840859523,1.1342036130193542,model,betaCoef
110.0,15.0,37,0.5405262905001067,1.2949639413352143,model,betaCoef
110.0,15.0,50,0.4121116546699889,1.5008068464513316,model,betaCoef
110.0,15.0,62,0.2852707949576498,1.748742841421919,model,betaCoef
110.0,15.0,75,0.1953502875481643,1.9645430849961647,model,betaCoef
110.0,15.0,87,0.06703623060413548,2.374588662861788,model,betaCoef
110.0,15.0,95,0.0001,2.864755898280561,model,betaCoef
110.0,16.0,0,1.394859428777333,1.394859428777333,model,betaCoef
110.0,16.0,12,1.259497467564452,1.5232947552504972,model,betaCoef
110.0,16.0,25,1.1353344422188547,1.6621865202084174,model,betaCoef
110.0,16.0,37,1.0070467311736233,1.8104423265784038,model,betaCoef
110.0,16.0,50,0.8753971067809284,1.9529188214460609,model,betaCoef
110.0,16.0,62,0.7333140803349963,2.143402019819811,model,betaCoef
110.0,16.0,75,0.5810741811388471,2.442834896229189,model,betaCoef
110.0,16.0,87,0.4030757620924331,2.7413461839171953,model,betaCoef
110.0,16.0,95,0.2222400616667512,3.2083348519008013,model,betaCoef
110.0,17.0,0,1.3013633684651673,1.3013633684651673,model,betaCoef
110.0,17.0,12,1.1983700461372844,1.4414360979770584,model,betaCoef
110.0,17.0,25,1.0724825839380756,1.5920802272993198,model,betaCoef
110.0,17.0,37,0.9492032656372857,1.7299237047738316,model,betaCoef
110.0,17.0,50,0.8463765825709634,1.8590416164042556,model,betaCoef
110.0,17.0,62,0.7089843088591953,2.0122578006828267,model,betaCoef
110.0,17.0,75,0.5751461371353888,2.3230393439356756,model,betaCoef
110.0,17.0,87,0.4101117518460953,2.6492542148633906,model,betaCoef
110.0,17.0,95,0.23247889347675932,3.0849857993126135,model,betaCoef
110.0,18.0,0,1.1584791953239895,1.1584791953239895,model,betaCoef
110.0,18.0,12,1.0533655418756145,1.2608521876351377,model,betaCoef
110.0,18.0,25,0.9335392591805026,1.4080828630971254,model,betaCoef
110.0,18.0,37,0.8526414063905774,1.5532777436967216,model,betaCoef
110.0,18.0,50,0.7248466194172026,1.7292600128369873,model,betaCoef
110.0,18.0,62,0.6246809588475518,1.861367467263645,model,betaCoef
110.0,18.0,75,0.5046652095048175,2.094321879004136,model,betaCoef
110.0,18.0,87,0.3379297801171764,2.4802589776187207,model,betaCoef
110.0,18.0,95,0.20112396513866404,3.0079354098265108,model,betaCoef
110.0,19.0,0,1.2075143785538711,1.2075143785538711,model,betaCoef
110.0,19.0,12,1.0912082432670898,1.2847496602058683,model,betaCoef
110.0,19.0,25,0.9537898024554963,1.4439345780865656,model,betaCoef
110.0,19.0,37,0.8815096012761549,1.5981760866488588,model,betaCoef
110.0,19.0,50,0.7728582114417231,1.7527625322715914,model,betaCoef
110.0,19.0,62,0.6770188287252595,1.8838471069520317,model,betaCoef
110.0,19.0,75,0.5622857658279937,2.094321879004136,model,betaCoef
110.0,19.0,87,0.42511667578078793,2.4690247454011094,model,betaCoef
110.0,19.0,95,0.26078221761045955,2.964314817750027,model,betaCoef
110.0,20.0,0,1.0988332163690016,1.0988332163690016,model,betaCoef
110.0,20.0,12,0.9806003291608211,1.2191091500363387,model,betaCoef
110.0,20.0,25,0.89207271742844,1.3033466602954527,model,betaCoef
110.0,20.0,37,0.8072379577740431,1.4542205917381257,model,betaCoef
110.0,20.0,50,0.7089843088591953,1.628706825259758,model,betaCoef
110.0,20.0,62,0.6219374215054324,1.7919626527084749,model,betaCoef
